,RetweetCount,Tweet,PronounFlag,UnknownFlag,AtSymbolFlag
6583,1,RT @FinnRyan9: I hate hockey,0,0,1
6584,2,RT @magikmike83: @WatchMixer Albert Wesker is the enemy I love to hate. https://t.co/I5PluE4Cp3,0,0,1
6585,0,@cravevinyl IM SAD THAT WOULD'VE BEEN SUCH A GOOD CONCERT I HATE WYOMING,0,0,1
6586,0,i really do hate talking odjsjdj,0,0,0
6587,20,RT @_ShamGod: I hate when newly woke people talk about Africa or Haiti. These countries and people are not magical avatars to cudgel your r…,0,0,1
6588,1467,RT @VanigliaGhia: Pink is legit like the best colour I feel like people get taught to hate it and then years later learn the unholy error o…,0,0,1
6589,2428,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
6590,165,RT @yoshisquared: So this: stop using drawing techniques that you hate doing and start doing more of the techniques you love doing. Focus o…,0,0,1
6591,0,"@JackieDee16 Everyone can like/dislike who they want, but I don’t quite understand the Remenda hating. Does he add… https://t.co/6yVMxlmR0u",0,0,1
6592,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
6593,117,"RT @wuthie16: Do you, really? Do you understand the ramifications of what you did? 

I don’t hate you. I’m angry. Know the difference.

You…",1,0,1
6594,0,pq é que n há plugs a esta hora? damn i hate being sober,0,0,0
6595,2,RT @SkinWade: I'd hate for him to leave the off-season before Romo coaches the Cowboys to the Super Bowl https://t.co/xktgCGqsXK,0,0,1
6596,18,RT @BarstoolXU: Okay its time...offically UC hate week. You know what that means @UCBarstool https://t.co/5ALASyHmSb,0,0,1
6597,0,"@jDundon29 Honestly, he sucks, but Don’t hate the mustache though, I just simply won’t hate him for that",1,0,1
6598,1,RT @ippeun_yeoja: @Koreaboo But I still hate YG for saying that and for neglecting Balckpink 😤,0,0,1
6599,0,I hate that I don't have half my clothes https://t.co/Dcpsdfe5oh,0,0,0
6600,107,"RT @maryjennaa: me: I’m so cute 
me 15 mins later: I hate myself",0,1,1
6601,0,I officially hate my phone,0,1,0
6602,4,"RT @MzNatTurner: For our Brotha's:

I ask you the same: be constructive, no hate rants, but be honest and sincere:

What about our women ha…",0,0,1
6603,0,I really hate to say it but I think denim on denim is making a comeback.,0,0,0
6604,1,RT @bdotpec: @clarkkent415 @SofaKing023 @DragonflyJonez These guys HATE how great LeBron is. Like his greatness has actually driven them to…,0,0,1
6605,2967,RT @smolkjd: I'm tired of Power getting so much hate we get it you spend your days looking out of the window with sad music playing in the…,0,0,1
6606,0,"I'm sick, I hate being sick and it is always in fucking december ughh",0,0,0
6607,0,I HATE TOWER CONTROLLLLLLLL,0,0,0
6608,5325,"RT @h3h3productions: I think “fame” has definitely made me a worse person overall. More arrogant, defensive, distrustful, cynical. Over the…",0,0,1
6609,0,Hate being sick smh,0,0,0
6610,0,I hate fuckin a drunk nigga. They never cum.,0,0,0
6611,0,Kevin Love scores 38 pts and grabs 8 rebs in only 25 minutes and people still wanna hate. Dude can’t catch a break.,0,0,0
6612,3,RT @LeakBoomer: @TheMelaninPlug I hate being told how good of a guy I am,0,0,1
6613,25,"RT @mrgregshields: @GOP @PAGOP Trump: ""I have a car for sale.""
Dems: ""We're interested in buying a car.""
Trump: ""I'll never, ever sell it t…",0,0,1
6614,32564,RT @GGYOUNGBOY: I hate hoes,0,0,1
6615,334,"RT @tbhjuststop: hate when ppl use their zodiac to justify shitty behavior like ""sry i can't help it im a scorpio."" no Susan you're just a…",0,0,1
6616,1614,RT @HayesGrier: smile at people who hate you,1,0,1
6617,39,RT @RealLifeKaz: Y’all really made Eli cry. I hate all you.,0,0,1
6618,1399,"RT @amrezy: Haters don’t hate you, they hate the love you get. Because essentially that’s what they want.",1,0,1
6619,0,@Marys_musings @AuntieM1776 @_MoCowBell_ @atwater_x @Xbin78245 @JoshuaGreen Globalist are people who think the idea… https://t.co/elKQpjKVoA,0,0,1
6620,0,"@PressSec @CNN You're a disgrace, an amoral, lying shitbag. You're just hoping the right wing hate machine will sup… https://t.co/O9xHOviQXc",0,0,1
6621,575,"RT @__JonathanJay: i hate arguing through text. let's argue in person so, i can choke slam u thru a table.",0,0,1
6622,252,"RT @ireenee_b: Dear Darla , 
I hate your stinking guts !
You make me vomit.
You’re the scum between my toes.
Love , alfalfa.",1,0,1
6623,278,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
6624,0,@REHorlacher @spammantha @_davidpuckett @tellesmith @AZOGtheDEFlLER It’s cause you hate us and never come over anym… https://t.co/MskXPx1jYI,0,0,1
6625,278,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
6626,0,Man I hate being sick. I get so irritable,0,0,0
6627,0,"@un_diverted Not only is being gay a ""normal option"" for gay people it's their ONLY option, just like being heteros… https://t.co/C0PSRFlSN4",0,0,1
6628,10595,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
6629,0,"No, Your lying Nik! It’s the damn truth and anyways you all find me annoying and hate anyways. https://t.co/IuOoourzP8",0,0,0
6630,1,RT @Nappystyle: Hate me for living my own life and trying to focus on my own happiness,0,0,1
6631,0,Just realized where I get my “I hate talking on the phone” complex from. Called my mom at 9:30 pm and she doesn’t s… https://t.co/dgysBi2Ekm,0,0,0
6632,1490,RT @jiminsarchive: i hate him https://t.co/xjX7YUL0bZ,1,0,1
6633,6,"RT @thehenman_12: I hate it when people put ""first and foremost"" at the end of the sentence, like how dare you deny the words of their mean…",0,0,1
6634,0,@jvillarentee Hahahahahahahahaha I hate you JV,1,0,1
6635,0,"My mom said I hate potatoes.....
I LOVE MY POTATOES, THET BEST FOOD EVER!!!
#potatoes",0,0,0
6636,2,RT @jaynautt: I hate a mf that think they can manipulate me with weed. Like bitch I said no!,0,0,1
6637,63,"RT @AquariusUnite: #Aquarius is the one to delete you, hate you, or love you, without making a scene.",1,0,1
6638,0,Have you tried coke with peanuts in it? — i HATE coke gross https://t.co/kxYxleCy8e,0,0,0
6639,0,I hope its this nice out tomorrow. I hate wasted run weather.,0,0,0
6640,0,I hate serving teenagers omfg,0,0,0
6641,1918,RT @describer: I hate being second to those I put first.,0,0,1
6642,0,@HistoryToLearn I hate that word or when people say it rude,0,0,1
6643,0,i just hate shampoo n had shampoo lipstick i feel like like a lab rat,0,0,0
6644,278,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
6645,198,"RT @P_o_n_k: GOD: We'll give you a mask and little gloves
RACCOON: Oh sweet
GOD: You'll eat garbage
RACCOON: Wait why
GOD: And everyone wil…",0,0,1
6646,1,i hate this bitch,0,0,0
6647,133,RT @TheIncoming: I will never understand why * stans waste their time talking about a group they “claim” to hate. Like why do you continuou…,0,0,1
6648,15,"RT @econcepcion: Waking up to a world full of hate, full of anger. Parang hindi Pasko. What the hell happened to us?

I haven't been feelin…",0,0,1
6649,0,I hate #SDLIVE,0,0,0
6650,2428,"RT @rishibagree: Only in NDTV studio a bar graph having 63% is scaled lower than the one scaled 45% .
Either they are mathematically challe…",0,0,1
6651,735,RT @Melisaa551: When you’re in public and you see someone you hate 🤐😂❤️ #colbybrock @ColbyBrock https://t.co/sF6OqqUpUI,0,0,1
6652,0,The love is for free but they sellin hate,0,0,0
6653,0,"@jameswadeweaver @gatewaypundit What is ""Hate speech""? That's a made up fairytale label you can put on anything you… https://t.co/1iD8utsA3q",0,0,1
6654,0,"You’re so cool, it makes me hate you so much 
                   (I hate you so much) 
Whisky on ice, sunset and vi… https://t.co/39WJ2ePEae",1,0,0
6655,1,"RT @GaitherRyan: Truth is like poetry, and people absolutely hate poetry",0,0,1
6656,3,RT @kinggreg97: spread butter not hate,0,0,1
6657,0,@Nishhhaa__ 😂😂 I hate you lmao,1,0,1
6658,6,"RT @HernandezCM01: im focusing on positive things kasi eh, but don’t worry im not saying na mas better ako sayo, but im not taking myself d…",0,0,1
6659,84,RT @OfficialMeher: All celebrities on social media are against Hina Khan deliberately as they know they will get more likes and retweets if…,0,0,1
6660,0,"My hair is getting too long and now I'm wearing a hat indoors to keep it out of my face.

I hate hats so goddamn much godDAMMMMMMM",0,0,0
6661,5,"RT @mala_munoz: abuelitas have this way of talking where if you say ""no thank you"" to something they offer you ONCE, it's as if you hate th…",0,0,1
6662,0,"The media doesn't hate you...the media, like all sensible people, treats you like a cockroach - we step on you when… https://t.co/ORVAeDPYBM",1,0,0
6663,2,RT @sherwoodtalks: {Parody account aside... everyone’s human we make mistakes (and Dom made a big one. That doesn’t mean we should HATE him…,1,0,1
6664,0,I hate Felicity/Oliver so dang much. It's pretty much why I stopped watching Arrow.,0,0,0
6665,4825,RT @edactivity: i deserve an award for being too nice to people who surely don’t deserve it and not being able to hate some people no matte…,0,0,1
6666,119,"RT @TrumpsDC: Its about time these clowns got a taste of their own medicine! 

You pushed your hate-filled, mentally deranged, thought proc…",0,0,1
6667,1614,RT @HayesGrier: smile at people who hate you,1,0,1
6668,278,RT @whosalexander: i hate when old people say that tattoos are a waste of money like okay Beatrice you have a cabinet full of expensive pla…,0,0,1
6669,0,i hate cuddling but every time i lay down i actually wish you were next to me and that’s so annoying to me,0,0,0
6670,1,"RT @laurhenryyy: My grandparents asked me today what I liked from Olive Garden and I said I hate it, not realizing they had ordered an enti…",0,0,1
6671,0,@actual_eren I fucking hate you,1,0,1
6672,981,RT @AmandaEnsing: RT if you've never commented hate on someone's social media.,0,0,1
6673,633,"RT @RightWingLawman: [BOOYA!] The Video that Donald Trump Fans Love and Hillary + Obama Supporters Absolutely Hate. #signofthetimes  😎⬇️😎
h…",0,0,1
6674,0,i hate calculus,0,0,0
6675,179,"RT @ItsIeshaa: I seriously hate being called too sensitive by people that lack emotional depth. Yes, I'm sensitive, and emotionally intelli…",0,0,1
6676,241,"RT @YungTorres4: Me in Oklahoma: I hate Oklahoma. There's nothing to do here.

Me anywhere else: Boomer Sooner baby. Fuck Texas. I have a t…",0,0,1
6677,7,RT @Qveen_Ree: really hate that friendly shit !,0,0,1
6678,870,RT @deanna_niki: I truthfully hate these annoying kids that embarrass themselves by doing stupid shit for the sake of views. It’s not even…,0,0,1
6679,1,RT @swilson1765: @CrookedIntriago It's popular for the masses to hate Wale but in reality he in the same ranking as Cole and Kendrick.,0,0,1
6680,31,RT @NoworriesRay: I hate to agree with Trump but Lying Ted is living up to his name #TaxDebate https://t.co/eP6wIjZH9E,0,0,1
6681,0,@DreamyCarrie @birdiexxciticts @MAGGIpng @PrincessGamer00 I dont care if u find self harming and cutting funny in m… https://t.co/cvGL5ojGUy,0,0,1
6682,27,RT @_raaaaely: Toooooo blessed to hate lol.,0,0,1
6683,0,@Mindpollution3 @7385993937475i @ddnifcins1 @3ricmaly @SenWarren Hey Squats to pee!! Your hate is disgusting but I… https://t.co/RmKKxkRy9t,0,0,1
6684,0,Haters gonna hate but @dandakich is killing it on this Purdue/Louisville game,0,0,1
6685,0,My family guilted me into reactivating FB since they only use that &amp; feel that I’m out of the loop...it’s been a co… https://t.co/JAVIMFxeJp,0,0,0
6686,1,"RT @1213treboR: @AnitaK316 Prayers of protection for you. As they say, haters gonna hate. We have Christ. Let them yell.",0,0,1
6687,5,RT @isabellabc: @realBigBalls @mummadonna @realDonaldTrump Trump jumped the shark yesterday when he used a ceremony honoring Navajo Code Ta…,0,0,1
6688,0,"As much as I cannot stand the ignorant baboon that is our president (temporarily at least), I think the ignorant ba… https://t.co/V3VxHBbqDI",0,0,0
6689,38,RT @Zcarter_7: I hate biting my tongue but sometimes it’s just easier to just go with it,0,0,1
6690,1,I hate when I feel that somebody playing up under me in my gut 🙄like nigga move tf around.,0,0,0
6691,1377,"RT @SieteWhite: Me in Texas: I hate this country ass hell hole can't wait to get OUT

Me anywhere else: The Texas flag? ICONIC. I bleed swe…",0,0,1
6692,0,"I hate Eli Manning and the Giants as much as the next person, but the Giants did him so dirty. You can’t be a good… https://t.co/RvVEavCLFN",0,0,0
6693,1399,"RT @amrezy: Haters don’t hate you, they hate the love you get. Because essentially that’s what they want.",1,0,1
6694,0,@glamourizes @realDonaldTrump He has proven to the world that he is an idiot.,0,0,1
6695,0,@MaddiBeaulieu @georgelopez Omg i hate you,1,0,1
6696,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
6697,190,RT @KayaJones: The negatives said about @POTUS @realDonaldTrump is getting ridiculous now it’s clear that losing the election is the cause…,0,0,1
6698,575,"RT @__JonathanJay: i hate arguing through text. let's argue in person so, i can choke slam u thru a table.",0,0,1
6699,0,@NYRangers I fucking hate you Nick Holden,1,0,1
6700,0,Tryna find some songs to relate to. Tryna find excuses to hate you.,1,0,0
6701,51,"RT @MarieAranda1: I hate when boys tell me ""don't be shy"" LIKE, boy u so cute ion know how to act",0,0,1
6702,0,@Iindsmorg I hate you a lot.,1,0,1
6703,1,RT @_sadieeeeee123: I hate how I can feel on top of the world one minute then the next I'm all in my feels &amp; shit,0,0,1
6704,62,RT @kyparanada: The type of news I hate to receive https://t.co/Ta3NnXqsha,0,0,1
6705,0,I hate that I just realized how great Brooklyn 99 is,0,0,0
6706,0,No hate pero TANGINA SUSPENDED NA NAMAN BA SORRY HA PERO TAMA NA PO SUSPENSION YUNG GRADES KO NASA LAYLAYAN NA KAIL… https://t.co/xw1wuk7LBZ,0,0,0
6707,0,Hate when people talk loud.,0,0,0
6708,0,"The past 24 hours have reminded me that I really do operate well under emergency situations. Cool, calm, collected… https://t.co/VsaJibktEp",0,0,0
6709,17227,"RT @snreifschneider: Me in Florida: this state is so fucking hot I hate this tourist attracting, mosquito ridden swamp land I’m melting

Me…",0,0,1
